gvkey,fyear,tic,current_ratio,debt_to_equity,debt_ratio,interest_coverage,roa,roe,asset_turnover,market_to_book,cash_flow_to_liabilities,label
29733,2024,MLM,2.50197,0.92182,0.47958,8.5858,0.1098,0.21104,0.35971,3.3399,0.16743,0
2710,2024,STZ,0.921,2.10949,0.67048,7.00122,-0.00376,-0.01183,0.47148,4.54415,0.21713,0
144009,2024,WTW,1.199,2.47657,0.71038,8.1635,-0.00354,-0.01234,0.35873,3.93743,0.07689,0
3413,2024,ED,1.03591,2.21291,0.68876,2.1856,0.02579,0.08287,0.21621,1.4082,0.07436,1
62374,2024,IRM,0.5478,-37.65214,1.0121,1.51697,0.00963,-0.35808,0.32857,-61.33614,0.06317,1
9846,2024,EIX,0.84785,4.87349,0.79271,1.8652,0.01807,0.11106,0.20565,2.20699,0.07391,1
27914,2024,HUM,1.76014,1.83414,0.64618,4.61061,0.02597,0.07371,2.53364,1.8692,0.09875,0
264265,2024,ALNY,2.77785,62.20032,0.98418,-1.24692,-0.0656,-4.14615,0.53025,453.49647,-0.00199,0
162887,2024,DXCM,1.46705,2.08404,0.67575,33.43684,0.08886,0.27404,0.62194,14.45103,0.22582,0
9203,2024,ROK,1.07694,2.16016,0.67279,8.33247,0.0848,0.27228,0.73577,8.67931,0.11431,0
165746,2024,LYV,0.99272,102.11918,0.90095,3.89109,0.0325,3.68348,1.17908,175.16803,0.0975,0
271217,2024,FER,1.21758,3.43687,0.71999,1.6147,0.11169,0.53317,0.31546,4.8235,0.06025,0
145552,2024,CNC,1.1091,2.11795,0.67845,4.67664,0.04009,0.12514,1.97794,1.13753,0.00275,0
11550,2024,WEC,0.60135,2.78833,0.72971,2.59207,0.03227,0.12331,0.18157,2.41022,0.09293,1
5567,2024,HEI,3.10656,0.97041,0.46482,5.5057,0.06771,0.14136,0.50807,8.12907,0.19051,0
63080,2024,ANSS,3.00844,0.32285,0.24405,16.10753,0.0715,0.09459,0.31607,4.85153,0.40496,0
5071,2024,GIS,0.67144,2.59369,0.72147,6.00411,0.0694,0.2495,0.58923,3.19926,0.12231,0
112111,2024,CSGP,8.96288,0.2255,0.18401,0.13947,0.01498,0.01836,0.29559,3.88113,0.23049,0
114524,2024,EBAY,1.2409,2.75436,0.73364,9.04418,0.10199,0.3829,0.53101,5.65693,0.16992,0
15417,2024,BRO,1.09661,1.74065,0.63451,7.60104,0.05638,0.15467,0.27283,4.54482,0.10506,0
160888,2024,MPWR,5.31306,0.14983,0.13031,1000.0,0.49396,0.56797,0.61019,8.99522,1.67273,0
29736,2024,TSCO,1.42718,3.31896,0.76846,26.88181,0.11231,0.48506,1.51785,12.43784,0.18856,0
34443,2024,DOW,1.61256,2.27375,0.68853,2.3411,0.01947,0.0643,0.74965,1.62697,0.07385,0
189491,2024,XYL,1.75428,0.52725,0.3402,26.29545,0.05396,0.08363,0.51913,2.64904,0.22313,0
31887,2024,RMD,2.58904,0.4129,0.29223,23.29308,0.14856,0.2099,0.68176,5.78116,0.69772,0
283184,2024,SW,1.3712,1.51912,0.60266,3.09714,0.00729,0.01838,0.48239,1.6147,0.05623,0
6375,2024,K,0.80558,3.11152,0.7516,6.64309,0.08594,0.35576,0.81578,7.40225,0.14984,0
141913,2024,GPN,0.96545,1.0715,0.50914,4.09795,0.03349,0.07048,0.21552,1.25087,0.14797,0
23071,2024,GDDY,0.72332,10.89915,0.91596,5.8945,0.11376,1.35371,0.55531,40.26907,0.17071,0
4430,2024,EQT,0.69659,0.75504,0.39046,1.95493,0.00579,0.01119,0.13239,1.33616,0.18177,0
8247,2024,PPG,1.30774,1.83803,0.64174,9.17012,0.05743,0.16448,0.81588,4.04788,0.11386,0
33037,2024,ZS,1.09115,2.69277,0.7292,-9.25046,-0.01226,-0.04529,0.46074,21.46538,0.2273,0
8030,2024,NUE,2.50653,0.61708,0.36897,13.06579,0.05972,0.09988,0.90554,1.33882,0.31774,0
30999,2024,CVNA,3.63901,5.64206,0.83793,1.53917,0.02475,0.16667,1.61162,21.50952,0.12913,0
2055,2024,B,2.88872,0.5916,0.30173,11.32755,0.04502,0.08827,0.27132,1.1021,0.3263,0
134932,2024,ON,5.05844,0.59971,0.37441,30.74799,0.11163,0.1788,0.50265,3.03162,0.36138,0
27965,2024,MCHP,2.58965,1.17208,0.53961,1.47994,-3e-05,-7e-05,0.28543,3.68432,0.10825,0
11399,2024,WDC,1.32413,1.21473,0.54329,0.5036,-0.03299,-0.07377,0.53758,2.4024,-0.02237,0
164296,2024,WBD,0.89045,2.04548,0.66586,0.6936,-0.10818,-0.33231,0.37606,0.76208,0.0772,1
3026,2024,CHD,1.70271,1.03703,0.50909,12.13579,0.06589,0.13422,0.6875,5.90398,0.25567,0
4058,2024,DOV,2.04163,0.79884,0.44409,9.72902,0.21561,0.38785,0.61922,3.70172,0.13472,0
20232,2024,KEYS,2.98318,0.81567,0.44924,11.66667,0.06624,0.12027,0.53717,5.03756,0.25264,0
176914,2024,CQP,0.77395,-35.2888,1.02916,4.07921,0.14381,-4.93124,0.49871,-50.51096,0.16524,0
65772,2024,MTD,1.02201,-26.53392,1.03916,13.10056,0.2664,-6.80227,1.19517,-202.02437,0.28761,0
26590,2024,FTV,1.1581,0.66942,0.40083,8.00262,0.04895,0.08175,0.36623,2.51163,0.22385,0
105861,2024,WPM,28.0667,0.02274,0.02223,111.88178,0.07127,0.07289,0.17303,3.51474,6.22482,0
10504,2024,TPL,10.81096,0.10204,0.09259,1000.0,0.36374,0.40086,0.56555,22.43435,4.24622,0
26156,2024,HPE,1.28815,1.86904,0.65087,8.8156,0.03619,0.10392,0.42276,1.01884,0.09359,1
43197,2024,VLTO,1.91727,2.13984,0.68077,10.76991,0.13003,0.40873,0.81065,12.36393,0.20064,0
31846,2024,DRI,0.41722,4.44585,0.81637,7.94859,0.08339,0.45412,0.95946,10.84665,0.16529,0
3897,2024,DTE,0.70642,3.1748,0.76039,2.15907,0.02874,0.12001,0.25503,2.1383,0.09808,1
10789,2024,TYL,1.35207,0.52874,0.34587,50.50666,0.05078,0.07762,0.4127,7.31159,0.34865,0
179437,2024,AWK,0.38571,2.02487,0.66941,3.15809,0.03363,0.10172,0.14987,2.3486,0.09775,1
1722,2024,ADM,1.39021,1.39119,0.57893,2.78184,0.03379,0.0812,1.60556,1.08934,0.09047,0
10860,2024,AEE,0.66335,2.67088,0.72548,2.19054,0.0265,0.09757,0.17093,1.98604,0.0854,1
294524,2024,LYB,1.82938,1.85829,0.64785,5.532,0.03805,0.10913,1.12745,1.93029,0.16491,0
126296,2024,EXPE,0.72111,12.58125,0.87498,6.76423,0.05512,0.79255,0.61153,15.41309,0.15749,0
2751,2024,CAH,0.97879,-15.04295,1.07119,42.07843,0.01888,-0.26517,5.02708,-7.46657,0.07784,0
8455,2024,PPL,0.86409,1.91745,0.65724,2.90501,0.02162,0.06308,0.20619,1.70182,0.08669,1
184700,2024,CPAY,0.99632,4.74357,0.8248,4.67397,0.0559,0.32147,0.22134,7.60549,0.13102,0
39822,2024,GFS,2.10775,0.55447,0.35568,5.04828,-0.01577,-0.02459,0.40181,2.2017,0.2882,0
11376,2024,WST,2.79451,0.35831,0.26379,36.75926,0.13523,0.18369,0.79409,8.82921,0.67985,0
5439,2024,HAL,2.04661,1.43147,0.58776,9.02667,0.09774,0.23805,0.89671,2.24642,0.257,0
28320,2024,CDW,1.34683,5.23896,0.83972,7.87366,0.07343,0.45811,1.43059,9.80903,0.10363,0
27786,2024,EXE,0.63945,0.58804,0.37029,-2.77011,-0.0256,-0.04065,0.15132,1.31356,0.15152,0
176928,2024,BR,1.08377,2.80167,0.73696,7.31425,0.0847,0.32199,0.78943,10.60371,0.17388,0
8099,2024,FE,0.55553,3.077,0.73638,2.07605,0.01879,0.07852,0.25886,1.84164,0.07544,1
27187,2024,FWONK,2.67434,0.59164,0.37172,1.88462,-0.00255,-0.00406,0.31066,3.09463,0.12972,0
178997,2024,FNV,25.43407,0.05566,0.05273,275.92308,0.08721,0.09207,0.17576,3.77586,2.48502,0
5764,2024,HUBB,1.6397,1.03919,0.50851,15.05556,0.11645,0.23798,0.8427,6.89029,0.29184,0
9225,2024,ROL,0.68606,1.11913,0.52811,23.78412,0.1654,0.3505,1.2018,16.87266,0.40807,0
24468,2024,BIIB,1.34872,0.67799,0.40405,11.36292,0.05819,0.09764,0.34496,1.3338,0.25372,0
25313,2024,STE,1.95736,0.53473,0.348,10.57883,0.06057,0.09308,0.53805,3.37401,0.32514,0
25756,2024,PSTG,1.60803,2.03407,0.67041,12.98963,0.02693,0.0817,0.79925,16.92069,0.28358,0
61574,2024,WAT,2.11345,1.49044,0.59847,9.69303,0.14007,0.34883,0.64965,12.04904,0.27965,0
61380,2024,ERIE,1.42681,0.45357,0.31204,1000.0,0.20782,0.30208,1.31382,11.07483,0.67814,0
32526,2024,MDB,5.20212,0.23293,0.18893,-26.70094,-0.03763,-0.04639,0.58492,7.90501,0.23175,0
16582,2024,NTR,1.14504,1.12255,0.52851,3.4317,0.013,0.02762,0.501,0.90029,0.12902,0
121382,2024,SBAC,1.10055,-3.22375,1.44282,3.49192,0.06565,-0.14668,0.2347,-4.28986,0.08103,1
18699,2024,PTC,0.77898,0.98592,0.49646,4.93398,0.05895,0.11708,0.36006,6.75312,0.23665,0
150937,2024,STX,1.07519,-6.19048,1.19266,1.83544,0.04329,-0.22468,0.84649,-14.55768,0.09946,1
122380,2024,LII,1.43471,3.08351,0.75511,23.61224,0.23242,0.94907,1.53848,25.51005,0.36073,0
126721,2024,TDY,2.33402,0.48643,0.32711,18.13472,0.05769,0.08579,0.39928,2.2701,0.25659,0
6078,2024,IFF,1.84468,1.06342,0.51474,3.70533,0.00848,0.01751,0.4006,1.55805,0.07251,0
4383,2024,ATO,0.939,1.07231,0.51745,6.60228,0.04139,0.08578,0.16532,1.77139,0.13299,0
45094,2024,ALAB,11.70506,0.09298,0.08507,1000.0,-0.07911,-0.08646,0.37581,22.24223,1.52355,0
14934,2024,DVN,1.03566,1.08892,0.51773,10.33167,0.09482,0.19943,0.52281,1.46987,0.41812,0
138205,2024,ILMN,1.77505,1.65613,0.62351,4.72632,-0.19403,-0.51538,0.69364,8.95372,0.21298,0
10793,2024,TSN,2.03698,1.01066,0.50097,3.76715,0.02156,0.0435,1.43811,1.15298,0.13935,0
164471,2024,QSR,0.96531,6.36302,0.80339,3.78734,0.04145,0.3283,0.34126,6.79941,0.07595,0
7970,2024,ES,0.75526,2.95222,0.74503,2.30129,0.01362,0.05397,0.1997,1.39994,0.04864,1
144559,2024,ZBH,1.90603,0.71295,0.41605,7.1422,0.0423,0.07249,0.3594,1.68678,0.16868,0
7146,2024,MKC,0.74199,1.46541,0.59322,5.10888,0.06033,0.14903,0.51443,3.9689,0.1189,0
24176,2024,NTRA,3.99895,0.38925,0.28019,-20.80431,-0.11466,-0.1593,1.02178,17.56526,0.29155,0
3504,2024,COO,1.908,0.52349,0.34361,7.0625,0.03185,0.04853,0.31631,2.58482,0.16762,0
39524,2024,TOST,2.43527,0.55858,0.35839,1000.0,0.00789,0.0123,2.0598,13.49476,0.41715,0
6223,2024,EME,1.29739,1.62639,0.61917,355.87801,0.13052,0.34284,1.88766,7.07814,0.29468,0
5742,2024,CNP,1.08307,3.10351,0.75631,2.28473,0.02328,0.09554,0.19747,1.93881,0.06462,1
11456,2024,WY,1.78915,0.70106,0.41213,2.49462,0.02395,0.04074,0.43082,2.1019,0.14791,0
10453,2024,TER,2.90819,0.31548,0.23982,152.69501,0.14624,0.19238,0.76034,7.2231,0.75575,0
63185,2024,CHKP,1.12818,1.06299,0.51527,1000.0,0.14696,0.30318,0.44574,7.25335,0.35493,0
128978,2024,PKG,3.22784,1.00572,0.50143,22.8466,0.09114,0.18281,0.94907,4.59063,0.26894,0
9882,2024,LUV,0.91838,2.26087,0.69333,1.79116,0.01378,0.04493,0.81775,1.92727,0.01974,0
3439,2024,CMS,0.79239,3.39395,0.75646,2.04821,0.02792,0.12528,0.20921,2.48743,0.08722,1
24405,2024,ZBRA,1.43192,1.22197,0.54995,7.80612,0.06627,0.14724,0.62513,5.54731,0.23117,0
66368,2024,VRSN,0.43354,-1.71837,2.39204,14.05312,0.55862,-0.4013,1.10729,-10.04198,0.26828,1
33301,2024,DOCU,0.81296,1.00366,0.50091,150.96065,0.26613,0.53322,0.74183,9.77964,0.5061,0
45220,2024,VIK,0.61613,-46.42261,1.02164,2.68894,0.01505,-0.68393,0.52703,-87.57857,0.20136,1
150139,2024,DKS,1.75896,2.27012,0.6942,27.81686,0.11142,0.36436,1.28533,6.02177,0.18068,0
36965,2024,GRAB,2.53318,0.46007,0.31673,-0.43902,-0.0113,-0.01641,0.30091,2.99868,0.2894,0
14960,2024,LH,1.44331,1.28071,0.5611,5.46327,0.04059,0.09265,0.70781,2.37516,0.15377,0
165123,2024,LDOS,1.21182,1.9592,0.65965,9.43523,0.0957,0.28422,1.27152,4.28275,0.16104,0
20904,2024,HOLX,3.68617,0.7848,0.43971,8.13595,0.08623,0.1539,0.44018,3.67959,0.31923,0
175404,2024,FSLR,2.44966,0.5198,0.34202,35.74055,0.10657,0.16196,0.34693,2.36516,0.29372,0
20548,2024,CTRA,2.92342,0.64739,0.39283,13.07547,0.05184,0.08543,0.25239,1.43057,0.32902,0
6104,2024,IP,1.50869,1.78967,0.64154,1.99349,0.02443,0.06815,0.81662,2.28777,0.11472,0
62965,2024,SSNC,1.11669,1.90298,0.65297,2.90173,0.03993,0.11638,0.30885,2.83531,0.11166,0
177227,2024,PODD,3.5793,1.54845,0.6076,6.98869,0.13547,0.34525,0.67092,15.12551,0.22936,0
30091,2024,SNAP,3.94577,2.23832,0.6912,-33.27473,-0.08793,-0.28475,0.67555,7.42963,0.07538,1
36404,2024,DKNG,0.92675,3.23881,0.76408,-184.96553,-0.11842,-0.50197,1.11298,18.00285,0.12764,0
2184,2024,BBY,1.02595,4.26425,0.81004,34.0,0.06271,0.33013,2.80936,6.46396,0.17521,0
24638,2024,TRU,1.70045,1.58074,0.60684,2.84529,0.02589,0.06744,0.38087,4.28484,0.12489,0
61591,2024,NTAP,1.25504,9.40673,0.90391,22.26562,0.10958,1.14038,0.60723,17.34591,0.15394,0
18675,2024,BURL,1.15678,5.39944,0.84374,10.25973,0.05742,0.36749,1.21258,13.11075,0.11667,0
135990,2024,NRG,1.01713,11.78556,0.89684,3.76959,0.04683,0.61543,1.17101,9.802,0.10704,0
9778,2024,SNA,4.14914,0.45972,0.31403,26.67742,0.13219,0.19353,0.64689,3.29668,0.49097,0
187039,2024,Z,2.80866,0.20235,0.1683,-5.0,-0.01921,-0.0231,0.3836,3.668,0.43629,0
39481,2024,ONON,2.6646,0.70764,0.4144,9.35827,0.10195,0.17409,0.97543,11.54864,0.51843,0
22815,2024,TRMB,1.2698,0.65149,0.39449,6.33627,0.15855,0.26185,0.38819,3.02303,0.14197,0
7974,2024,NI,0.50571,2.43198,0.66439,2.6117,0.02392,0.08756,0.17161,1.98874,0.08435,1
64030,2024,STLD,2.52552,0.67045,0.40106,15.77819,0.10292,0.17205,1.17443,1.92941,0.30793,0
2807,2024,CASY,0.91936,1.33938,0.57254,8.2792,0.06658,0.15576,1.94209,4.89384,0.23212,0
5783,2024,JBHT,1.05539,1.07056,0.51704,10.65024,0.06868,0.14221,1.45414,4.27468,0.3451,0
3121,2024,CLX,1.0305,16.03354,0.91445,10.43333,0.04869,0.85366,1.23335,51.67636,0.13215,0
110620,2024,ICLR,1.26251,0.77231,0.43576,5.14047,0.04689,0.08311,0.49069,1.77838,0.17494,0
4066,2024,OMC,0.99526,5.82945,0.82529,9.46753,0.04999,0.35307,0.52967,4.02963,0.07091,0
29015,2024,DECK,3.71519,0.42071,0.29612,335.25505,0.27059,0.38444,1.39643,6.6828,0.98797,0
5709,2024,HRL,2.32007,0.6794,0.40423,13.53234,0.05992,0.10071,0.88731,2.09671,0.23325,0
64166,2024,DGX,1.10281,1.36574,0.57308,6.24336,0.05392,0.1285,0.61116,2.47056,0.14411,0
65605,2024,RBA,1.28806,1.16589,0.51585,3.41849,0.03499,0.07908,0.36285,3.19004,0.15302,0
8463,2024,PNR,1.6044,0.80934,0.44731,9.96388,0.09701,0.17553,0.63334,4.65553,0.26588,0
21002,2024,CYBR,1.47819,0.41294,0.29226,-12.54094,-0.02791,-0.03944,0.29887,6.94851,0.23696,0
109826,2024,MANH,1.2572,1.53255,0.60514,1000.0,0.28825,0.73001,1.37595,55.03798,0.64351,0
2435,2024,BF.B,3.88426,1.02504,0.50618,9.16393,0.10747,0.21763,0.49159,4.11442,0.1461,0
2771,2024,CSL,2.89321,1.3613,0.57651,14.98011,0.22553,0.53254,0.86023,6.64819,0.30725,0
15855,2024,GEN,0.50649,5.829,0.85357,3.04844,0.0415,0.28338,0.25395,7.21691,0.09232,0
30736,2024,OKTA,1.35394,0.47338,0.32129,-11.2,0.00297,0.00437,0.27657,2.55165,0.24736,0
152149,2024,MOH,1.61765,2.47642,0.71235,15.33898,0.07543,0.26223,2.60077,3.62518,0.05784,0
6216,2024,J,1.19997,1.4005,0.54184,5.06895,0.06855,0.17718,0.97805,3.57511,0.16553,0
163036,2024,BLDR,1.76745,1.4632,0.59402,7.76872,0.10185,0.25088,1.54969,3.77838,0.29789,0
163118,2024,WMG,0.67821,16.37066,0.92627,5.73626,0.04752,0.83977,0.70191,31.29631,0.08892,0
5125,2024,GPC,1.15568,3.44235,0.77431,14.3413,0.04689,0.20844,1.21801,3.73586,0.0838,0
41640,2024,MBLY,6.52853,0.0407,0.03911,1000.0,-0.24565,-0.25565,0.13149,1.33777,0.81301,0
35287,2024,CHWY,0.75332,10.52964,0.91327,20.39989,0.13028,1.5021,3.93473,61.66082,0.2166,0
34410,2024,MRNA,3.67135,0.29731,0.22918,-164.375,-0.2518,-0.32667,0.22882,1.47233,-0.92687,0
63172,2024,FDS,1.25302,1.12033,0.52837,11.55438,0.13246,0.28086,0.54329,8.39109,0.32687,0
1988,2024,BALL,0.99876,1.99556,0.6636,4.13399,0.22737,0.68373,0.66911,2.7215,0.00983,0
15267,2024,IEX,2.5293,0.77772,0.43752,15.8764,0.07487,0.13308,0.4846,4.18613,0.22638,0
18043,2024,NWSA,1.4311,0.94495,0.4599,9.47059,0.01594,0.03276,0.60447,1.95149,0.1431,0
1327,2024,SWKS,5.54339,0.30719,0.235,26.11726,0.07195,0.09406,0.50439,2.49236,0.93738,0
31587,2024,DLTR,1.06072,3.68748,0.78667,13.55083,-0.16252,-0.76183,0.94285,3.9664,0.19517,0
4016,2024,DG,1.18857,3.19935,0.76187,5.93269,0.03614,0.15178,1.30449,2.1081,0.12631,0
18312,2024,USFD,1.2057,1.96731,0.66299,3.63175,0.03677,0.1091,2.81907,3.43408,0.13179,0
43862,2024,AS,1.54355,0.66567,0.39921,2.23031,0.00871,0.01452,0.62177,3.09634,0.12762,0
7085,2024,MAS,1.75,-18.10357,1.01057,13.85859,0.16388,-2.93571,1.56061,-55.07545,0.21207,0
144998,2024,XPO,1.06056,3.81636,0.79237,3.13453,0.05019,0.24172,1.04682,9.59861,0.13224,0
34636,2024,FOXA,2.54099,1.01885,0.49681,6.11852,0.06831,0.1401,0.63626,1.42819,0.16856,0
11554,2024,LNT,0.4361,2.243,0.69164,2.21158,0.03038,0.09852,0.17527,2.16428,0.07428,1
183366,2024,H,0.83476,2.67776,0.71285,2.31667,0.09727,0.36538,0.49895,4.2551,0.06696,0
64997,2024,FIX,1.08033,1.76363,0.63816,112.26519,0.11089,0.30647,1.49169,8.84625,0.28242,0
39811,2024,RIVN,4.70147,1.34919,0.57417,-14.0283,-0.30805,-0.72385,0.32252,2.29373,-0.19394,1
137573,2024,ENTG,3.07763,1.27404,0.56025,2.56873,0.03488,0.07931,0.38611,4.0553,0.13432,0
1913,2024,AVY,1.07549,2.63456,0.72486,8.99516,0.08387,0.30485,1.04182,6.45806,0.15411,0
2086,2024,BAX,1.3597,2.69357,0.72756,1.98812,-0.02517,-0.09319,0.41254,2.13938,0.05432,0
7637,2024,VTRS,1.64735,1.22698,0.55096,3.24431,-0.01528,-0.03403,0.35516,0.79745,0.10072,1
19484,2024,FTAI,3.53069,48.69582,0.97985,2.48908,0.00215,0.10685,0.42965,181.80017,-0.0475,0
160684,2024,WLK,2.80036,0.92211,0.46781,5.61628,0.02901,0.05719,0.58516,1.39653,0.13537,0
16225,2024,WES,1.09192,3.01941,0.74323,3.96613,0.11971,0.48633,0.27427,4.51996,0.21873,0
8902,2024,RPM,2.16042,1.69448,0.62876,10.04146,0.08857,0.23868,0.94813,5.06078,0.15712,0
39122,2024,DUOL,2.60897,0.57871,0.36657,1000.0,0.06804,0.10742,0.57464,17.66976,0.59834,0
8214,2024,OC,1.47061,1.76384,0.63623,9.93868,0.04597,0.12744,0.77975,2.86495,0.21128,0
163946,2024,CF,3.08068,1.17834,0.43621,10.39286,0.09045,0.24433,0.44081,2.90761,0.38662,0
30671,2024,RS,3.21146,0.38661,0.27851,30.36856,0.08733,0.12123,1.38049,2.00334,0.51225,0
160373,2024,MORN,1.04838,1.19257,0.54392,8.60321,0.10423,0.22853,0.64107,8.91917,0.30648,0
160211,2024,DPZ,0.56143,-1.43839,3.28109,4.48847,0.33631,-0.14743,2.70949,-3.63179,0.10964,0
125595,2024,AKAM,1.23276,1.12547,0.52952,22.40841,0.0487,0.1035,0.38492,2.94154,0.27669,0
35065,2024,AVTR,1.06929,1.03376,0.5083,2.42042,0.05873,0.11945,0.55996,2.40812,0.13654,0
5252,2024,GGG,3.69002,0.2148,0.17682,204.3133,0.15484,0.1881,0.6732,5.52534,1.12002,0
118122,2024,APTV,1.52524,1.63404,0.61271,6.27596,0.07618,0.20316,0.84035,1.61607,0.17018,0
7921,2024,NDSN,2.41265,1.04658,0.51138,7.8231,0.07787,0.15936,0.44825,4.83548,0.18124,0
6338,2024,EVRG,0.50221,2.23937,0.69057,2.43098,0.02706,0.08774,0.18113,1.42195,0.08898,1
35447,2024,DT,1.39831,0.57934,0.36682,179.433,0.11684,0.18453,0.41034,5.39313,0.30254,0
100243,2024,AMCR,1.16522,3.23911,0.76077,3.6776,0.04418,0.1881,0.82547,3.63884,0.10508,0
37076,2024,BSY,0.54286,2.26582,0.69377,20.26652,0.06906,0.22554,0.39799,13.54707,0.18455,0
2663,2024,CPB,0.61242,3.01502,0.75084,5.51751,0.03722,0.14945,0.63249,3.68062,0.10359,0
45281,2024,RBRK,1.13415,-3.56978,1.38914,-27.48969,-0.81155,2.08551,0.62302,-25.10994,0.0244,1
147988,2024,ACM,1.12582,4.43697,0.80348,4.98455,0.03335,0.18417,1.33526,6.26711,0.08539,0
43113,2024,SN,1.72889,1.26974,0.55942,9.65263,0.09984,0.22661,1.25818,7.05805,0.18169,0
64891,2024,RL,1.77621,1.72254,0.6327,22.42857,0.10542,0.287,1.0045,5.24455,0.277,0
4145,2024,RVTY,3.59762,0.61637,0.38133,4.34848,0.02182,0.03527,0.22231,1.7563,0.13296,0
26746,2024,NTNX,1.19042,-3.94434,1.33963,0.15186,-0.0582,0.17136,1.00228,-18.39501,0.2343,1
3662,2024,CW,1.68767,1.03515,0.50864,12.13488,0.08123,0.16531,0.62603,5.454,0.21463,0
29127,2024,INCY,1.9728,0.57915,0.36675,353.37193,0.00599,0.00946,0.77902,3.87527,0.16795,0
50389,2024,LINE,0.86068,1.03809,0.48052,0.67459,-0.03558,-0.07687,0.28616,1.54596,0.0784,1
271357,2024,SMMT,10.15481,0.12042,0.10748,-24.29093,-0.50812,-0.5693,0.0,33.85982,-3.03567,0
185881,2024,BAH,1.79469,6.29013,0.86283,6.0914,0.12787,0.9322,1.62172,13.02078,0.15993,0
33718,2024,BJ,0.74148,2.82435,0.73852,15.01654,0.07564,0.28927,2.90176,7.05768,0.17265,0
39503,2024,RKLB,2.03997,2.0967,0.67708,-47.40137,-0.16057,-0.49725,0.36832,33.59483,-0.06097,0
64410,2024,KMX,2.31015,3.3896,0.77219,6.79282,0.01827,0.08018,1.02931,2.03764,0.02951,0
24783,2024,TTEK,1.25244,1.29063,0.56343,11.45484,0.07952,0.18214,1.23994,6.89798,0.15185,0
17934,2024,SFM,0.99346,1.75416,0.63691,87.31343,0.10454,0.28792,2.12028,9.54111,0.27825,0
122257,2024,BMRN,5.32536,0.23523,0.19044,45.00568,0.06108,0.07544,0.40835,2.21611,0.4304,0
30170,2024,FLEX,1.30365,2.67473,0.72787,5.75688,0.04559,0.16753,1.40433,2.49864,0.11249,0
63422,2024,LAMR,0.54628,5.28904,0.84088,3.06322,0.05494,0.34557,0.33509,11.90427,0.15773,0
190455,2024,GWRE,1.54666,0.65803,0.39688,-7.78124,-0.00274,-0.00455,0.44042,9.27937,0.22154,0
121718,2024,JNPR,1.45556,1.09189,0.52196,4.47478,0.02877,0.06018,0.50695,2.60354,0.15087,0
28195,2024,JBL,1.08564,8.98906,0.89989,8.30636,0.08,0.79908,1.66463,7.15598,0.1099,0
10016,2024,SWK,1.2971,1.50564,0.6009,2.38387,0.01347,0.03375,0.70327,1.42142,0.08431,0
14027,2024,CLH,2.20719,1.8666,0.65115,4.04727,0.05453,0.15632,0.79839,4.81406,0.16191,0
136186,2024,INSM,5.45045,6.09664,0.85909,-5.96252,-0.45119,-3.20196,0.17959,43.39703,-0.39307,1
9777,2024,SJM,0.80943,1.88747,0.65368,4.23334,-0.07008,-0.20235,0.49684,2.03433,0.10543,0
65609,2024,CHRW,1.2773,2.07652,0.67496,8.83992,0.0879,0.27043,3.34564,7.11963,0.13948,0
30923,2024,FTI,1.12391,2.17558,0.682,10.0883,0.08541,0.27245,0.92037,3.95776,0.14278,0
150481,2024,SAIA,1.56549,0.37018,0.27017,54.49462,0.11433,0.15665,1.01333,5.24472,0.68222,0
25645,2024,ACI,0.90456,6.90209,0.87345,4.12505,0.03583,0.28312,3.00463,3.5758,0.1147,0
11811,2024,JKHY,0.99717,0.58735,0.37002,31.12891,0.13056,0.20724,0.75759,6.56668,0.52493,0
61483,2024,DVA,1.25986,125.44308,0.87901,4.08578,0.05417,7.73057,0.74141,99.43824,0.13308,0
18869,2024,WIX,0.84492,-25.2815,1.04118,25.91796,0.0723,-1.75567,0.92034,-152.79328,0.24973,0
116029,2024,PAA,0.9701,1.7926,0.50696,3.83371,0.02906,0.10277,1.88514,1.60016,0.18491,0
7750,2024,THC,1.78237,4.88828,0.70462,3.44964,0.11059,0.7672,0.71406,2.87835,0.1004,0
65108,2024,JLL,1.04675,1.45739,0.58869,6.50986,0.03262,0.08075,1.39783,1.77256,0.07957,0
38822,2024,MNDY,2.66193,0.63605,0.38877,-29.76566,0.01921,0.03142,0.57668,11.60322,0.47471,0
39687,2024,GTLB,2.45182,0.74488,0.41304,1000.0,-0.00452,-0.00815,0.54261,15.37076,-0.11068,0
6946,2024,MGA,1.0844,1.65761,0.61532,6.8479,0.03251,0.08757,1.38007,1.02598,0.19027,0
64857,2024,SRPT,4.20053,1.59414,0.61452,11.85803,0.05936,0.15398,0.47991,7.71208,-0.0845,0
20338,2024,PRMB,1.08324,2.25025,0.69233,1.68139,-0.00147,-0.00476,0.46027,3.39302,0.06028,0
11032,2024,UHS,1.2741,1.15612,0.53262,7.43992,0.07893,0.17133,1.09386,1.74887,0.26821,0
3505,2024,TAP,0.93537,0.96328,0.48386,7.284,0.04306,0.08573,0.44609,0.88962,0.15147,0
5860,2024,ITT,1.39866,0.70264,0.41206,17.39891,0.11003,0.18761,0.77073,4.21513,0.28958,0
19824,2024,AU,2.17639,0.70056,0.35297,11.58156,0.07631,0.15146,0.4403,1.75312,0.42377,0
9611,2024,SCI,0.52129,9.35681,0.90341,3.61576,0.02984,0.30909,0.24088,6.88291,0.06018,1
